gender,state,party,term,year,name,constituency
Male,Madhya Pradesh,Congress (I),8,1984,Shri Pratap Bhanu Sharma,Vidisha 
Male,Madhya Pradesh,Congress (I),8,1984,Shri Vidya Charan Shukla,Mahasamund
Male,Punjab,Akali Dal,8,1984,Shri Charanjit Singh,Ropar-SC
Female,Rajasthan,Congress (I),8,1984,Prof. Nirmla Kumari Shaktawat,Chittorgarh 
Male,Rajasthan,Congress (I),8,1984,Shri Shankar Lal,Pali
Male,Rajasthan,Congress (I),8,1984,Shri Nawal Kishore Sharma,Jaipur
Male,Haryana,Lok Dal,8,1984,Shri Ram Narain Singh,Bhiwani 
Male,Jammu and Kashmir,National Conference,8,1984,Prof. Saifuddin Soz,Baramullah
Male,Madhya Pradesh,Congress (I),8,1984,Shri Motilal Singh,Sidhi-ST
Female,Madhya Pradesh,Congress (I),8,1984,Kumari Pushpa Devi Singh,Raigarh-ST
Male,Madhya Pradesh,Congress (I),8,1984,Shri Shivendra Bahadur Singh,Rajnandgaon 
Male,Madhya Pradesh,Congress (I),8,1984,Shri Manku Ram Sodi,Bastar-ST 
Male,Manipur,Congress (I),8,1984,Prof. N. Tombi Singh,Inner Manipur 
Male,NA,NA,8,1984,AVSM,NA
Male,Gujarat,Congress (I),8,1984,Shri Natwarsinh Kesarsinh Solanki,Kapadvanj 
Male,Orissa,Congress (I),8,1984,Shri Harihar Soren,Keonjhar-ST 
Male,Himachal Pradesh,Congress (I),8,1984,Shri Sukh Ram,Mandi 
Male,Himachal Pradesh,Congress (I),8,1984,Shri Krishan Datt Sultanpuri,Shimla-SC 
Male,Karnataka,Congress (I),8,1984,Shri Narsing Hulla Suryawanshi,Bidar-SC
Male,Andhra Pradesh,Telugu Desam Party,8,1984,Shri Sri Hari Rao Chundru,Rajahmundry 
Male,Karnataka,Janata Party,8,1984,Dr. V. Venkatesh,Kolar-SC
Male,Kerala,Congress (S),8,1984,Shri K.P. Unnikrishnan,Badagara
Male,Bihar,Communist Party of India,8,1984,Shri Vijoy Kumar Yadav,Nalanda 
Male,Bihar,Congress (I),8,1984,Shri Deonandan Prasad Yadava,Monghyr 
Male,Bihar,Congress (I),8,1984,Shri Yogeshwar Prasad Yogesh,Chatra
Male,Uttar Pradesh,Congress (I),8,1984,Shri Yashpal Singh,Saharanpur
Male,West Bengal,Congress (I),8,1984,Dr. Golam Yazdani,Raiganj 
Male,West Bengal,Communist Party of India (Marxist),8,1984,Shri Abedin Zainal ,Jangipur
Male,Tamil Nadu,Congress (I),8,1984,Shri L. Balaraman,Vandavasi 
Female,Tamil Nadu,Congress (I),8,1984,Dr. Vyjayantimala Bali,Madras South
Male,Maharashtra,Congress (I),8,1984,Shri Vilas Baburao Muttemwar,Chimur
Male,Maharashtra,Congress (I),8,1984,Shri Keshaorao Atmaramji Pardhi,Bhandara
Male,Maharashtra,Congress (I),8,1984,Shri Balasaheb Vikhe Patil,Kopargaon 
Male,Maharashtra,Unattached,8,1984,Shri Dinkar Babu Patil,Kulaba
Male,Maharashtra,Congress (I),8,1984,Shri Prakash V. Patil,Sangli
Male,Maharashtra,Congress (I),8,1984,Shri Shivraj V. Patil,Latur 
Male,Maharashtra,Congress (I),8,1984,Shri Uttamrao Deorao Patil,Yavatmal
Male,Maharashtra,Congress (I),8,1984,Shri Vijay Kumar Naval Patil,Erandol 
Male,Maharashtra,Congress (I),8,1984,Shri Yashwantrao Gadakh Patil,Ahmednagar
Male,Maharashtra,Congress (I),8,1984,Shri Balasaheb Pawar,Jalna 
Male,Maharashtra,Congress (S),8,1984,Shri Sharad Chandra Govindrao Pawar,Baramati
Male,Maharashtra,Congress (I),8,1984,Shri Shantaram Potdukhe,Chandrapur
Male,Maharashtra,Congress (I),8,1984,Shri Banwari Lal Purohit,Nagpur
Male,Andhra Pradesh,Congress (I),8,1984,Shri T. Anjaiah,Secunderabad
Male,Andhra Pradesh,Congress (I),8,1984,Shri Tadur Bala Goud,Nizamabad 
Female,Andhra Pradesh,Telugu Desam Party,8,1984,Dr.(Smt.) T. Kalpana Devi,Warangal
Male,Andhra Pradesh,Telugu Desam Party,8,1984,Shri Poosapati Ananda Gajapathi Raju,Bobbili 
Male,Bihar,Congress (I),8,1984,Shri Tariq Anwar Shah,Katihar 
Male,Bihar,Congress (I),8,1984,Shri Seth Hembram,Rajmahal-ST 
Male,Bihar,Congress (I),8,1984,Shri Damodar Pandey,Hazaribagh
Male,Bihar,Independent,8,1984,Shri Kali Prasad Pandey,Gopalganj 
Male,Bihar,Congress (I),8,1984,Dr. Manoj Pandey,Bettiah 
Male,Bihar,Congress (I),8,1984,Shri Ram Bhagat Paswan,Rosera-SC 
Male,Bihar,Congress (I),8,1984,Shri Laliteshwar Prasad Shahi,Muzaffarpur 
Female,Bihar,Congress (I),8,1984,Smt. Manorama Singh,Banka 
Male,Bihar,Janata Party,8,1984,Shri Ram Bahadur Singh,Chapra
Male,Bihar,Communist Party of India,8,1984,Shri Ramashray Prasad Singh,Jahanabad 
Male,Bihar,Congress (I),8,1984,Shri Shankar Dayal Singh,Dhanbad 
Male,Bihar,Congress (I),8,1984,Shri Tilakdhari Prasad Singh,Kodarma 
Female,Bihar,Congress (I),8,1984,Smt. Kishori Sinha,Vaishali
Female,Bihar,Congress (I),8,1984,Smt. Ramdulari Sinha,Sheohar 
Male,Bihar,Congress (I),8,1984,Shri Satyendra Narayan Sinha,Aurangabad
Male,Gujarat,Congress (I),8,1984,Shri G.I. Patel,Gandhinagar 
Male,Gujarat,Janata Party,8,1984,Shri H.M. Patel,Sabarkantha 
Male,Karnataka,Congress (I),9,1989,Shri D.K. Naikar,Dharwad North 
Male,Uttar Pradesh,Janata Dal,9,1989,Shri Vishwanath Pratap Singh,Fatehpur
Male,West Bengal,Communist Party of India (Marxist),9,1989,Shri Basudeb Acharia,Bankura 
Male,Bihar,Janata Dal,9,1989,Shri Mahendra Baitha,Bagaha-SC 
Male,Karnataka,Congress (I),9,1989,Shri Gangasandra Siddappa Basavaraj,Tumkur
Male,Kerala,Congress (I),9,1989,Shri P.A. Antony,Trichur 
Male,Kerala,Muslim League,9,1989,Shri Gulam Mehmood Banatwalla,Ponnani 
Male,Madhya Pradesh,Bharatiya Janata Party,9,1989,Shri Chhabiram Argal,Morena-SC 
Male,Madhya Pradesh,Bharatiya Janata Party,9,1989,Shri Arif Baig,Betul 
Male,Madhya Pradesh,Bharatiya Janata Party,9,1989,Shri Ramesh Bais,Raipur
Male,Orissa,Janata Dal,9,1989,Shri Debananda Amat,Sundergarh-ST 
Male,Punjab,Nominated,9,1989,Sardar Atinder Pal Singh,Patiala 
Male,Rajasthan,Janata Dal,9,1989,Shri Hemendra Singh Banera,Bhilwara
Male,Tamil Nadu,Congress (I),9,1989,Shri Era Anbarasu,Madras Central
Male,Tamil Nadu,Congress (I),9,1989,Shri Mookaiah Arunachalam,Tenkasi-SC
Male,Tamil Nadu,All India Anna Dravida Munnetra Kazhagam,9,1989,Shri A. Ashokaraj,Perambalur-SC 
Male,Tamil Nadu,Congress (I),9,1989,Shri Dhanuskodi Athithan,Tiruchendur 
Male,Tamil Nadu,Congress (I),9,1989,Shri L. Balaraman,Vandavasi 
Female,Tamil Nadu,Congress (I),9,1989,Dr. Vyjayantimala Bali,Madras South
Male,Uttar Pradesh,Congress (I),9,1989,Shri Anand Singh,Gonda 
Male,Uttar Pradesh,Janata Dal,9,1989,Shri Anwar Ahmad,Unnao 
Male,Uttar Pradesh,Akhil Bharatiya Hindu Mahasabha,9,1989,Mahant Avedyanath,Gorakhpur 
Female,Uttar Pradesh,Congress (I),9,1989,Dr. Rajendra Kumari Bajpai,Sitapur 
Male,West Bengal,Communist Party of India (Marxist),9,1989,Dr. Asim Bala,Nabadwip-SC 
Male,West Bengal,Revolutionary Socialist Party,9,1989,Shri Palas Barman,Balurghat-SC
Male,Orissa,Janata Dal,9,1989,Shri Bhagey Gobardhan,Mayurbhanj-ST 
Female,Punjab,Shiromani Akali Dal (Simranjit Singh Mann),9,1989,Smt. Rajinder Kaur Bulara,Ludhiana
Male,Rajasthan,Bharatiya Janata Party,9,1989,Shri Girdhari Lal Bhargav,Jaipur
Female,Tamil Nadu,Congress (I),9,1989,Smt. Maragatham Chandrasekhar,Sriperumbudur-SC
Male,Uttar Pradesh,Janata Dal,9,1989,Shri Yusuf Beg,Mirzapur
Male,Uttar Pradesh,Janata Dal,9,1989,Dr. Bengali Singh,Hathras-SC
Male,Uttar Pradesh,Janata Dal,9,1989,Shri Santosh Bhartiya,Farrukhabad 
Male,Uttar Pradesh,Janata Dal,9,1989,Shri Ramsewak Bhatia,Jalaun-SC 
Male,West Bengal,Communist Party of India (Marxist),9,1989,Shri Anil Basu,Arambagh
Male,West Bengal,All India Forward Bloc,9,1989,Shri Chitta Basu,Barasat 
Female,West Bengal,Communist Party of India (Marxist),9,1989,Prof. (Smt.) Malini Bhattacharya,Jadavpur
Male,West Bengal,Revolutionary Socialist Party,9,1989,Shri Nani Bhattacharya,Berhampore
Male,West Bengal,Communist Party of India (Marxist),9,1989,Shri Susanta Chakraborty,Howrah
Male,Gujarat,Janata Dal,9,1989,Shri Prabhatsinh Chauhan,Kaira 
Male,Gujarat,Janata Dal,9,1989,Shri Khemchandbhai Chavda,Patan-SC
Male,Gujarat,Congress (I),9,1989,Shri Somjibhai Damor,Dohad-ST
Male,Kerala,Congress (I),9,1989,Shri A. Charles,Trivandrum
Male,Kerala,Congress (I),9,1989,Shri Ramesh Chennithala,Kottayam
Male,Madhya Pradesh,Bharatiya Janata Party,9,1989,Shri Sartaj Singh Chhatwal,Hoshangabad 
Male,Orissa,Communist Party of India,9,1989,Shri Lokanath Choudhary,Jagatsinghpur 
Male,Orissa,Janata Dal,9,1989,Shri Anadi Charan Das,Jajpur-SC 
Male,Orissa,Janata Dal,9,1989,Shri Bhakta Charan Das,Kalahandi 
Male,Punjab,Bharatiya Janata Party,9,1989,Sqn.Ldr.(Retd.) Kamal Chaudhry,Hoshiarpur
Male,Rajasthan,Janata Dal,9,1989,Shri Bega Ram Chauhan,Ganganagar-SC 
Male,Tamil Nadu,Congress (I),9,1989,Shri Palaniappan Chidambaram,Sivaganga 
Male,Uttar Pradesh,Bharatiya Janata Party,9,1989,Shri Rudrasen Chaudhary,Kaiserganj
Male,Uttar Pradesh,Janata Dal,9,1989,Shri Ram Prasad Choudhary,Khalilabad
Male,West Bengal,Communist Party of India (Marxist),9,1989,Shri Nirmal Kanti Chatterjee,Dumdum
Male,West Bengal,Communist Party of India (Marxist),9,1989,Shri Somnath Chatterjee,Bolpur
Male,West Bengal,Congress (I),9,1989,Shri A.B.A. Ghani Khan Choudhury,Malda 
Male,West Bengal,Communist Party of India (Marxist),9,1989,Shri Saifuddin Choudhury,Katwa 
Male,West Bengal,Communist Party of India (Marxist),9,1989,Dr. Biplab Dasgupta,Calcutta South
Male,West Bengal,Communist Party of India (Marxist),9,1989,Shri Amal Datta,Diamond Harbour 
Male,Rajasthan,Janata Dal,9,1989,Ch. Jagdeep Dhankhar,Jhunjhunu 
Male,Tamil Nadu,Congress (I),9,1989,Shri N. Dennis,Nagercoil 
Male,Bihar,Janata Dal,9,1989,Shri Dhanraj Singh,Monghyr 
Male,Bihar,Janata Dal,9,1989,Shri George Fernandes,Muzaffarpur 
Male,Chandigarh,Janata Dal,9,1989,Shri Harmohan Dhawan,Chandigarh
Male,Dadra and Nagar Haveli,Independent,9,1989,Shri Mohanbhai Delkar,Dadra and Nagar Haveli-ST 
Male,Goa,Congress (I),9,1989,Shri Eduardo Faleiro,Mormugao
Male,Gujarat,Bharatiya Janata Party,9,1989,Shri Chandubhai Shanabhai Deshmukh,Broach
Male,Gujarat,Congress (I),9,1989,Shri Chhitubhai Gamit,Mandvi-ST 
Male,Tamil Nadu,Congress (I),9,1989,Shri B. Devarajan,Rasipuram-SC
Male,Tripura,Congress (I),9,1989,H.H.Maharaja Manikya Kirit Bikram Kishore Deb Burman,Tripura East-ST 
Male,Tripura,Congress (I),9,1989,Shri Sontosh Mohan Dev,Tripura West
Male,Uttar Pradesh,Congress (I),9,1989,Shri Dinesh Singh,Pratapgarh
Male,West Bengal,Communist Party of India (Marxist),9,1989,Dr. Ram Chandra Dome,Birbhum-SC
Male,Jammu and Kashmir,Jammu and Kashmir National Conference,9,1989,Shri Piyare Lal Handoo,Anantnag
Male,Karnataka,Congress (I),9,1989,Shri Basagondappa Kadappa Gudadinni,Bijapur 
Male,Karnataka,Congress (I),9,1989,Shri C.K. Jaffer Sharief,Bangalore North 
Male,Madhya Pradesh,Bharatiya Janata Party,9,1989,Shri Dharmpal Singh Gupta,Rajnandgaon 
Male,Madhya Pradesh,Bharatiya Janata Party,9,1989,Shri Resham Lal Jangde,Bilaspur-SC 
Male,Orissa,Janata Dal,9,1989,Shri Bhabani Shankar Hota,Sambalpur 
Male,Punjab,Janata Dal,9,1989,Shri Inder Kumar Gujral,Jullundur 
Male,Rajasthan,Janata Dal,9,1989,Shri Heera Bhai,Banswara-ST 
Male,Rajasthan,Bharatiya Janata Party,9,1989,Shri Than Singh Jatav,Bayana-SC 
Male,Tamil Nadu,Congress (I),9,1989,Shri Senapathi A. Gounder,Palani
Male,Tamil Nadu,All India Anna Dravida Munnetra Kazhagam,9,1989,Shri M.R. Kadambur Janarthanan,Tirunelveli 
Female,Uttar Pradesh,Janata Dal,9,1989,Smt. Maneka Sanjay Gandhi,Pilibhit
Male,Uttar Pradesh,Congress (I),9,1989,Shri Rajiv Gandhi,Amethi
Male,Uttar Pradesh,Bharatiya Janata Party,9,1989,Shri Santosh Kumar Gangwar,Bareilly
Male,Uttar Pradesh,Janata Dal,9,1989,Shri Harish Pal,Meerut
Male,Uttar Pradesh,Congress (I),9,1989,Shri Jag Pal Singh,Hardwar-SC
Male,West Bengal,Communist Party of India (Marxist),9,1989,Prof. Sudhir Kumar Giri,Contai
Male,West Bengal,Communist Party of India,9,1989,Shri Indrajit Gupta,Midnapore 
Male,West Bengal,Communist Party of India (Marxist),9,1989,Shri Matilal Hansda,Jhargram-ST 
Male,West Bengal,Communist Party of India (Marxist),9,1989,Shri Syed Masudal Hossain,Murshidabad 
Male,West Bengal,Gorkha National Liberation Front,9,1989,Shri Inder Jit,Darjeeling
Male,Bihar,Communist Party of India,9,1989,Shri Bhogendra Jha,Madhubani 
Male,Bihar,Janata Dal,9,1989,Shri Jorawar Ram,Palamau-SC
Male,Delhi,Bharatiya Janata Party,9,1989,Shri Kalka Dass,Karol Bagh-SC 
Male,Madhya Pradesh,Congress (I),9,1989,Shri Kamal Nath,Chhindwara
Male,Madhya Pradesh,Janata Dal,9,1989,Shri Purushottam Kaushik,Durg
Male,Manipur,Congress (I),9,1989,Prof. Meijinlung Kamson,Outer Manipur-ST
Male,Orissa,Janata Dal,9,1989,Shri Srikant Kumar Jena,Cuttack 
Female,Punjab,Shiromani Akali Dal (Simranjit Singh Mann),9,1989,Smt. Bimal Kaur Khalsa,Ropar-SC
Male,Rajasthan,Bharatiya Janata Party,9,1989,Vaidya Dau Dayal Joshi,Kota
Male,Rajasthan,Janata Dal,9,1989,Shri Kalyan Singh Kalvi,Barmer
Male,Rajasthan,Bharatiya Janata Party,9,1989,Shri Gulab Chand Kataria,Udaipur 
Male,Tamil Nadu,Congress (I),9,1989,Shri Adikesavan Jayamohan,Tirupattur
Male,Tamil Nadu,Congress (I),9,1989,Shri Rangaswamy Jeevarathinam,Arakkonam 
Female,Uttar Pradesh,Congress (I),9,1989,Smt. Sheila Kaul,Raebareli 
Male,Uttar Pradesh,Janata Dal,9,1989,Shri Keshari Lal,Ghatampur-SC
Male,Uttar Pradesh,Bahujan Samaj Party,9,1989,Shri Arif Mohammed Khan,Bahraich
Male,Uttar Pradesh,Independent,9,1989,Shri Fasi-ur-Rehman Munnan Khan,Balrampur 
Male,West Bengal,Communist Party of India (Marxist),9,1989,Shri Sukhendu Khan,Vishnupur-SC
Male,Delhi,Bharatiya Janata Party,9,1989,Shri Madan Lal Khurana,South Delhi 
Male,Gujarat,Bharatiya Janata Party,9,1989,Shri Chandresh Patel Kordia,Jamnagar
Male,Gujarat,Janata Dal,9,1989,Shri Manubhai Kotadia,Amreli
Male,Kerala,Congress (I),9,1989,Shri S. Krishna Kumar,Quilon
Male,Kerala,Congress (I),9,1989,Prof. P.J. Kurien,Mavelikara
Female,Kerala,Congress (I),9,1989,Prof. (Smt.) Savithri Lakshmanan,Mukundapuram
Male,Madhya Pradesh,Bharatiya Janata Party,9,1989,Shri Pyarelal Khandelwal,Raigarh-ST
Male,Madhya Pradesh,Bharatiya Janata Party,9,1989,Shri Shanker Lal Khatique,Sagar-SC
Female,Madhya Pradesh,Bharatiya Janata Party,9,1989,Smt. Sumitra Mahajan,Indore
Male,Orissa,Janata Dal,9,1989,Shri Samarendra Kundu,Balasore
Male,Punjab,Shiromani Akali Dal (Simranjit Singh Mann),9,1989,Shri Jagdev Singh Khuddian,Faridkot
Male,Punjab,Independent,9,1989,Shri Kirpal Singh,Amritsar
Male,Punjab,Bahujan Samaj Party,9,1989,Shri Harbhajan Lakha,Phillaur-SC 
Male,Rajasthan,Bharatiya Janata Party,9,1989,Shri Gumanmal Lodha,Pali
Male,Tamil Nadu,Congress (I),9,1989,Shri P.R. Kumaramangalam,Salem 
Male,Tamil Nadu,Congress (I),9,1989,Shri C.K. Kuppuswamy,Coimbatore
Male,Uttar Pradesh,Congress (I),9,1989,Shri Zulfiquar Ali Khan,Rampur
Male,Uttar Pradesh,Independent,9,1989,Shri Jagdish Singh Kushwaha,Ghazipur
Male,Uttar Pradesh,Congress (I),9,1989,Shri Mahabir Prasad,Banasgaon-SC
Male,West Bengal,All India Forward Bloc,9,1989,Shri Chitta Ranjan Mahata,Purulia 
Male,Bihar,Jharkhand Mukti Morcha,9,1989,Shri Shailendra Mahato,Jamshedpur
Male,Bihar,Janata Dal,9,1989,Shri Manjay Lal,Samastipur
Male,Bihar,Jharkhand Mukti Morcha,9,1989,Shri Simon Marandi,Rajmahal-ST 
Male,Delhi,Bharatiya Janata Party,9,1989,Prof. Vijay Kumar Malhotra,Delhi Sadar 
Male,Goa,Maharashtrawadi Gomantak Party,9,1989,Prof. Gopal Mayekar,Panaji
Male,Gujarat,Janata Dal,9,1989,Shri Balvantbhai Manvar,Porbandar 
Male,Meghalaya,Congress (I),9,1989,Shri Peter G. Marbaniang,Shillong
Male,Orissa,Janata Dal,9,1989,Shri Mangaraj Mallik,Bhadrak-SC
Male,Punjab,Shiromani Akali Dal (Simranjit Singh Mann),9,1989,Shri Bhai Dhian Singh Mand,Ferozepur 
Male,Punjab,Shiromani Akali Dal (Simranjit Singh Mann),9,1989,Shri Simranjit Singh Mann,Taran Taran 
Male,Rajasthan,Communist Party of India (Marxist),9,1989,Shri Shopat Singh Makkasar,Bikaner 
Male,Rajasthan,Bharatiya Janata Party,9,1989,Dr. Kirodilal Meena,Sawai Madhopur-ST 
Male,Rajasthan,Bharatiya Janata Party,9,1989,Shri Nand Lal Meena,Salumber-ST 
Male,Rajasthan,Bharatiya Janata Party,9,1989,Shri Kailash Meghwal,Jalore-SC 
Male,Rajasthan,Bharatiya Janata Party,9,1989,Shri Mahendra Singh Mewar,Chittorgarh 
Male,Uttar Pradesh,Janata Dal,9,1989,Shri Satya Pal Malik,Aligarh 
Male,Uttar Pradesh,Janata Dal,9,1989,Shri Mandhata Singh,Lucknow 
Male,Uttar Pradesh,Janata Dal,9,1989,Shri Manvendra Singh,Mathura 
Male,Uttar Pradesh,Janata Dal,9,1989,Shri Rasheed Masood,Saharanpur
Female,Uttar Pradesh,Bahujan Samaj Party,9,1989,Kumari . Mayawati,Bijnor-SC 
Male,West Bengal,Communist Party of India (Marxist),9,1989,Shri Purna Chandra Malik,Durgapur-SC 
Male,West Bengal,Revolutionary Socialist Party,9,1989,Shri Sanat Kumar Mandal,Joynagar-SC 
Male,Kerala,Congress (I),9,1989,Shri Ramachandran Mullappally,Cannanore 
Male,Kerala,Congress (I),9,1989,Shri K. Muraleedharan,Calicut 
Male,Kerala,Congress (I),9,1989,Shri K.R. Narayanan,Ottapalam-SC
Male,Madhya Pradesh,Independent,9,1989,Shri Kankar Munjare,Balaghat
Male,Madhya Pradesh,Congress (I),9,1989,Shri Arvind Vishram Singh Netam,Kanker-ST 
Male,Orissa,Janata Dal,9,1989,Shri Balgopal Mishra,Bolangir
Male,Orissa,Janata Dal,9,1989,Shri Govind Chandra Munda,Keonjhar-ST 
Male,Orissa,Janata Dal,9,1989,Shri Nakul Nayak,Phulbani-SC 
Male,Rajasthan,Janata Dal,9,1989,Shri Nathu Ram Mirdha,Nagaur
Male,Rajasthan,Bharatiya Janata Party,9,1989,Shri Nathu Singh,Dausa 
Male,Tamil Nadu,All India Anna Dravida Munnetra Kazhagam,9,1989,Shri R. Muthiah,Periyakulam 
Male,Tamil Nadu,All India Anna Dravida Munnetra Kazhagam,9,1989,Shri P.G. Narayanan,Gobichettipalayam 
Male,Uttar Pradesh,Janata Dal,9,1989,Shri Janeshwar Mishra,Allahabad 
Male,Uttar Pradesh,Janata Dal,9,1989,Choudhary Multan Singh,Jalesar 
Male,Uttar Pradesh,Janata Dal,9,1989,Shri Chandra Mohan Singh Negi,Garhwal 
Male,West Bengal,Communist Party of India (Marxist),9,1989,Shri Satyagopal Misra,Tamluk
Male,West Bengal,Communist Party of India (Marxist),9,1989,Shri Hannan Mollah,Uluberia
Female,West Bengal,Communist Party of India,9,1989,Smt. Geeta Mukherjee,Panskura
Male,West Bengal,Communist Party of India (Marxist),9,1989,Shri Ajoy Mukhopadhyay,Krishnagar
Male,Gujarat,Bharatiya Janata Party,9,1989,Dr. A.K. Patel,Mehsana 
Male,Gujarat,Janata Dal,9,1989,Shri Arjunbhai Patel,Bulsar-ST 
Male,Gujarat,Janata Dal,9,1989,Shri Maganbhai Patel,Sabarkantha 
Male,Gujarat,Bharatiya Janata Party,9,1989,Shri Natubhai Manibhai Patel,Anand 
Male,Gujarat,Janata Dal,9,1989,Shri Shantilal Purshottamdas Patel,Godhra
Male,Orissa,Janata Dal,9,1989,Shri Ravi Narayan Pani,Deogarh 
Male,Rajasthan,Janata Dal,9,1989,Shri Gopal Pacherwal,Tonk-SC 
Male,Tamil Nadu,Congress (I),9,1989,Shri E.S.M. Packeer Mohamed,Mayiladuturai 
Male,Tamil Nadu,All India Anna Dravida Munnetra Kazhagam,9,1989,Shri K.C . Pallani Shamy,Tiruchengode
Male,Tamil Nadu,Congress (I),9,1989,Shri D. Pandian,Madras North
Male,Tamil Nadu,All India Anna Dravida Munnetra Kazhagam,9,1989,Shri Kanchi Panneerselvam,Chengalpattu
Male,Uttar Pradesh,Janata Dal,9,1989,Dr. Mahendra Singh Pal,Nainital
Male,Uttar Pradesh,Janata Dal,9,1989,Shri Raj Mangal Pande,Deoria
Male,Uttar Pradesh,Janata Dal,9,1989,Shri Harpal Singh Panwar,Kairana 
Male,Uttar Pradesh,Janata Dal,9,1989,Shri Parmai Lal,Hardoi-SC 
Male,Uttar Pradesh,Janata Dal,9,1989,Shri Ram Pujan Patel,Phulpur 
Male,West Bengal,Congress (I),9,1989,Dr. Debiprosad Pal,Calcutta North West 
Male,West Bengal,Communist Party of India (Marxist),9,1989,Shri Rupchand Pal,Hooghly 
Male,West Bengal,Congress (I),9,1989,Shri Ajit Kumar Panja,Calcutta North East 
Male,Andhra Pradesh,Congress (I),9,1989,Shri Puchalapalli Penchalaiah,Nellore-SC
Male,Bihar,Congress (I),9,1989,Shri Ram Swaroop Prasad,Nalanda 
Male,Bihar,Janata Dal,9,1989,Shri Pratap Singh,Banka 
Male,Bihar,Communist Party of India (Marxist),9,1989,Shri Prem Pradeep,Nawada-SC 
Male,Bihar,Janata Dal,9,1989,Shri Lal Babu Rai,Chapra
Male,Gujarat,Bharatiya Janata Party,9,1989,Shri Somabhai Gandalal Koli Patel,Surendranagar 
Male,Gujarat,Bharatiya Janata Party,9,1989,Shri Harin Pathak,Ahmedabad 
Male,Tamil Nadu,Congress (I),9,1989,Shri R. Prabhu,Nilgiris
Male,Uttar Pradesh,Janata Dal,9,1989,Shri Hari Kewal Prasad,Salempur
Male,Uttar Pradesh,Congress (I),9,1989,Shri Ram Lal Rahi,Misrikh-SC
Male,Uttar Pradesh,Congress (I),9,1989,Shri Kalpnath Rai,Ghosi 
Male,West Bengal,Communist Party of India (Marxist),9,1989,Prof. Radhika Ranjan Pramanik,Mathurapur-SC 
Male,Bihar,Indian Peoples' Front,9,1989,Shri Rameshwar Prasad,Arrah 
Male,Gujarat,Bharatiya Janata Party,9,1989,Shri Kashi Ram Rana,Surat 
Male,Uttar Pradesh,Janata Dal,9,1989,Shri Ganga Charan Rajput,Hamirpur
Male,Uttar Pradesh,Bharatiya Janata Party,9,1989,Shri Rajveer Singh,Aonla 
Male,Uttar Pradesh,Congress (I),9,1989,Shri Ram Nihore Rakesh,Chail-SC
Male,Uttar Pradesh,Janata Dal,9,1989,Shri Ram Awadh,Akbarpur-SC 
Male,Uttar Pradesh,Janata Dal,9,1989,Shri Ram Dhan,Lalganj-SC
Male,Uttar Pradesh,Janata Dal,9,1989,Shri Ram Sagar,Barabanki-SC
Male,Uttar Pradesh,Bharatiya Janata Party,9,1989,Shri Ram Sagar,Saidpur-SC
Male,Uttar Pradesh,Communist Party of India,9,1989,Shri Ram Sajeevan,Banda 
Male,Uttar Pradesh,Janata Dal,9,1989,Shri Ram Singh,Sultanpur 
Male,Bihar,Janata Dal,9,1989,Shri Subodh Kant Sahai,Ranchi
Male,Gujarat,Janata Dal,9,1989,Shri Naranbhai J. Rathwa,Chhota Udaipur-ST 
Male,West Bengal,Communist Party of India (Marxist),9,1989,Dr. Sudhir Ray,Burdwan 
Male,West Bengal,Communist Party of India (Marxist),9,1989,Prof. Sudarsan Raychaudhuri,Serampore 
Male,West Bengal,Communist Party of India (Marxist),9,1989,Shri Haradhan Roy,Asansol 
Male,West Bengal,All India Forward Bloc,9,1989,Shri Amar Roy Pradhan,Cooch Behar-SC
Male,Gujarat,Janata Dal,9,1989,Shri Jayanti Lal Shah,Banaskantha 
Male,Gujarat,Janata Dal,9,1989,Shri Govindbhai K. Shekhda,Junagadh
Male,Karnataka,Congress (I),9,1989,Shri B. Shankaranand,Chikkodi-SC 
Male,Lakshadweep,Congress (I),9,1989,Shri P.M. Sayeed,Lakshadweep-ST
Male,Madhya Pradesh,Congress (I),9,1989,Shri Madhavrao Scindia,Gwalior 
Male,Kerala,Kerala Congress (M) ,9,1989,Shri P.C. Thomas,Muvattupuzha
Male,Madhya Pradesh,Congress (I),9,1989,Shri Suraj Bhanu Solanki,Dhar-ST 
Male,Madhya Pradesh,Bharatiya Janata Party,9,1989,Shri Amrat Lal Tarwala,Khandwa 
Female,Madhya Pradesh,Bharatiya Janata Party,9,1989,Smt. Vijaya Raje Scindia,Guna
Male,Madhya Pradesh,Janata Dal,9,1989,Shri Yamuna Prasad Shastri,Rewa
Male,Nagaland,Congress (I),9,1989,Shri Shikiho Sema,Nagaland
Male,Rajasthan,Janata Dal,9,1989,Shri Daulat Ram Saran,Churu 
Male,Tamil Nadu,All India Anna Dravida Munnetra Kazhagam,9,1989,Shri M.G. Sekhar,Dharmapuri
Male,Tamil Nadu,Communist Party of India,9,1989,Shri M. Selvarasu,Nagapattinam-SC 
Male,Uttar Pradesh,Janata Dal,9,1989,Shri Sarju Prasad Saroj,Mohanlalganj-SC 
Male,Uttar Pradesh,Janata Dal,9,1989,Shri Sarwar Hussain,Bulandshahar
Male,Uttar Pradesh,Janata Dal,9,1989,Shri Mufti Mohammed Sayeed,Muzaffarnagar 
Male,Uttar Pradesh,Bharatiya Janata Party,9,1989,Shri Mahadeepak Singh Shakya,Etah
